10028,1,66,20,1,1,39,45,10000,0,10001,50,10002,20,10003,30,10004,0;
10028,2,66,20,1,1,0,10,10000,50,10001,0,10002,0,10003,20,10004,30;
10028,3,66,20,1,1,28,42,10000,0,10001,30,10002,20,10003,0,10004,50;
10028,4,66,20,1,1,42,52,10000,20,10001,20,10002,20,10003,20,10004,20;
10028,5,66,20,0,0,17,4,10000,0,10001,50,10002,20,10003,30,10004,0;
10029,1,68,20,1,0,28,38,10000,0,10001,0,10002,30,10003,50,10004,20;
10029,2,68,20,0,1,24,18,10000,50,10001,30,10002,0,10003,20,10004,0;
10029,3,68,20,0,1,38,28,10000,20,10001,0,10002,30,10003,50,10004,0;
10029,4,68,20,0,1,10,0,10000,30,10001,0,10002,20,10003,0,10004,50;
10029,5,68,20,1,1,42,52,10000,30,10001,50,10002,0,10003,0,10004,20;
10030,1,70,20,0,0,24,18,10000,50,10001,30,10002,0,10003,0,10004,20;
10030,2,70,20,1,1,14,28,10000,50,10001,0,10002,20,10003,30,10004,0;
10030,3,70,20,0,0,14,0,10000,20,10001,0,10002,50,10003,0,10004,30;
10030,4,70,20,0,1,52,42,10000,20,10001,0,10002,0,10003,50,10004,30;
10030,5,70,20,1,0,0,14,10000,20,10001,0,10002,40,10003,20,10004,20;
10031,1,72,20,0,1,31,18,10000,50,10001,30,10002,0,10003,20,10004,0;
10031,2,72,20,0,1,52,46,10000,20,10001,0,10002,0,10003,50,10004,30;
10031,3,72,20,0,0,52,42,10000,20,10001,20,10002,20,10003,20,10004,20;
10031,4,72,20,1,0,0,14,10000,0,10001,50,10002,0,10003,30,10004,20;
10031,5,72,20,1,1,46,3,10000,50,10001,20,10002,0,10003,30,10004,0;
10032,1,74,20,1,1,4,17,10000,30,10001,50,10002,0,10003,20,10004,0;
10032,2,74,20,0,1,17,4,10000,30,10001,50,10002,0,10003,0,10004,20;
10032,3,74,20,1,0,4,10,10000,20,10001,20,10002,20,10003,20,10004,20;
10032,4,74,20,0,1,31,18,10000,0,10001,30,10002,50,10003,0,10004,20;
10032,5,74,20,0,1,28,14,10000,0,10001,30,10002,0,10003,50,10004,20;
10033,1,76,20,1,1,11,17,10000,20,10001,20,10002,20,10003,20,10004,20;
10033,2,76,20,1,1,39,45,10000,0,10001,30,10002,20,10003,0,10004,50;
10033,3,76,20,0,1,10,0,10000,20,10001,20,10002,20,10003,20,10004,20;
10033,4,76,20,1,1,11,17,10000,0,10001,0,10002,50,10003,30,10004,20;
10033,5,76,20,0,1,28,14,10000,0,10001,30,10002,50,10003,20,10004,0;
10034,1,78,20,1,0,32,38,10000,20,10001,40,10002,0,10003,20,10004,20;
10034,2,78,20,1,0,14,28,10000,0,10001,50,10002,30,10003,20,10004,0;
10034,3,78,20,1,1,4,10,10000,20,10001,20,10002,20,10003,20,10004,20;
10034,4,78,20,0,0,10,4,10000,0,10001,30,10002,0,10003,50,10004,20;
10034,5,78,20,1,1,32,45,10000,20,10001,20,10002,40,10003,0,10004,20;
10035,1,80,20,0,1,0,42,10000,50,10001,0,10002,30,10003,20,10004,0;
10035,2,80,20,0,0,52,42,10000,0,10001,50,10002,30,10003,20,10004,0;
10035,3,80,20,0,1,14,0,10000,50,10001,30,10002,0,10003,20,10004,0;
10035,4,80,20,1,1,18,24,10000,50,10001,0,10002,0,10003,20,10004,30;
10035,5,80,20,1,0,14,24,10000,0,10001,20,10002,0,10003,50,10004,30;
10036,1,82,20,1,1,0,14,10000,50,10001,0,10002,0,10003,20,10004,30;
10036,2,82,20,0,1,45,32,10000,0,10001,0,10002,50,10003,20,10004,30;
10036,3,82,20,1,0,4,17,10000,30,10001,20,10002,0,10003,0,10004,50;
10036,4,82,20,0,0,42,28,10000,0,10001,30,10002,50,10003,20,10004,0;
10036,5,82,20,0,0,10,0,10000,0,10001,50,10002,20,10003,0,10004,30;
10037,1,84,20,1,1,39,45,10000,0,10001,50,10002,20,10003,0,10004,30;
10037,2,84,20,1,0,18,24,10000,30,10001,0,10002,20,10003,0,10004,50;
10037,3,84,20,1,1,53,3,10000,20,10001,40,10002,20,10003,0,10004,20;
10037,4,84,20,1,0,42,0,10000,0,10001,40,10002,20,10003,20,10004,20;
10037,5,84,20,1,1,14,24,10000,50,10001,30,10002,20,10003,0,10004,0;
10038,1,86,20,1,1,42,0,10000,20,10001,20,10002,20,10003,0,10004,40;
10038,2,86,20,1,1,42,52,10000,20,10001,30,10002,0,10003,50,10004,0;
10038,3,86,20,1,1,28,38,10000,0,10001,20,10002,20,10003,40,10004,20;
10038,4,86,20,1,1,28,38,10000,0,10001,20,10002,30,10003,0,10004,50;
10038,5,86,20,1,1,25,31,10000,20,10001,0,10002,30,10003,50,10004,0;
10039,1,88,20,0,1,45,39,10000,0,10001,50,10002,0,10003,30,10004,20;
10039,2,88,20,1,0,18,31,10000,0,10001,50,10002,0,10003,20,10004,30;
10039,3,88,20,0,0,17,4,10000,30,10001,0,10002,50,10003,0,10004,20;
10039,4,88,20,1,0,4,10,10000,30,10001,20,10002,50,10003,0,10004,0;
10039,5,88,20,1,0,14,24,10000,0,10001,50,10002,30,10003,0,10004,20;
10040,1,90,20,1,1,4,10,10000,0,10001,30,10002,20,10003,0,10004,50;
10040,2,90,20,0,1,38,32,10000,20,10001,20,10002,20,10003,20,10004,20;
10040,3,90,20,0,0,17,11,10000,50,10001,20,10002,30,10003,0,10004,0;
10040,4,90,20,1,1,0,14,10000,30,10001,0,10002,0,10003,50,10004,20;
10040,5,90,20,1,1,46,3,10000,50,10001,30,10002,20,10003,0,10004,0;
10041,1,92,20,1,1,46,3,10000,50,10001,0,10002,20,10003,30,10004,0;
10041,2,92,20,0,1,45,39,10000,0,10001,0,10002,30,10003,50,10004,20;
10041,3,92,20,0,0,31,25,10000,30,10001,50,10002,0,10003,20,10004,0;
10041,4,92,20,1,0,42,0,10000,40,10001,20,10002,20,10003,20,10004,0;
10041,5,92,20,0,1,42,28,10000,20,10001,20,10002,20,10003,20,10004,20;
10042,1,94,20,0,0,38,28,10000,0,10001,0,10002,20,10003,50,10004,30;
10042,2,94,20,1,1,39,45,10000,20,10001,0,10002,0,10003,30,10004,50;
10042,3,94,20,1,1,18,24,10000,0,10001,30,10002,50,10003,20,10004,0;
10042,4,94,20,1,0,18,24,10000,50,10001,0,10002,30,10003,20,10004,0;
10042,5,94,20,1,0,18,31,10000,40,10001,20,10002,0,10003,20,10004,20;
10043,1,96,20,1,1,14,24,10000,30,10001,0,10002,50,10003,0,10004,20;
10043,2,96,20,1,1,42,0,10000,0,10001,20,10002,30,10003,0,10004,50;
10043,3,96,20,1,0,53,3,10000,50,10001,20,10002,30,10003,0,10004,0;
10043,4,96,20,1,1,28,38,10000,0,10001,20,10002,50,10003,30,10004,0;
10043,5,96,20,0,0,10,0,10000,0,10001,30,10002,50,10003,20,10004,0;
10044,1,98,20,0,0,45,39,10000,50,10001,0,10002,20,10003,30,10004,0;
10044,2,98,20,0,0,10,4,10000,0,10001,50,10002,30,10003,0,10004,20;
10044,3,98,20,1,0,18,31,10000,20,10001,30,10002,50,10003,0,10004,0;
10044,4,98,20,0,1,42,28,10000,0,10001,20,10002,30,10003,50,10004,0;
10044,5,98,20,1,1,28,42,10000,0,10001,50,10002,20,10003,30,10004,0;
10045,1,100,20,1,0,53,3,10000,20,10001,0,10002,0,10003,50,10004,30;
10045,2,100,20,1,1,18,31,10000,0,10001,50,10002,20,10003,0,10004,30;
10045,3,100,20,1,0,42,0,10000,50,10001,30,10002,0,10003,20,10004,0;
10045,4,100,20,0,1,3,46,10000,50,10001,0,10002,30,10003,0,10004,20;
10045,5,100,20,0,1,24,14,10000,0,10001,0,10002,50,10003,20,10004,30;
10046,1,100,20,1,1,14,24,10000,0,10001,20,10002,20,10003,40,10004,20;
10046,2,100,20,0,0,31,18,10000,50,10001,0,10002,0,10003,20,10004,30;
10046,3,100,20,1,0,0,10,10000,30,10001,0,10002,0,10003,50,10004,20;
10046,4,100,20,0,1,17,11,10000,0,10001,0,10002,30,10003,50,10004,20;
10046,5,100,20,1,1,32,38,10000,20,10001,20,10002,20,10003,20,10004,20;
10047,1,100,20,1,1,46,3,10000,30,10001,0,10002,0,10003,20,10004,50;
10047,2,100,20,0,1,52,42,10000,50,10001,0,10002,0,10003,20,10004,30;
10047,3,100,20,1,1,32,45,10000,0,10001,20,10002,20,10003,20,10004,40;
10047,4,100,20,1,1,46,52,10000,0,10001,20,10002,0,10003,50,10004,30;
10047,5,100,20,1,1,0,14,10000,30,10001,0,10002,0,10003,20,10004,50;
10048,1,100,20,0,1,42,28,10000,0,10001,50,10002,30,10003,20,10004,0;
10048,2,100,20,0,1,38,32,10000,50,10001,0,10002,20,10003,30,10004,0;
10048,3,100,20,0,1,38,28,10000,50,10001,0,10002,30,10003,20,10004,0;
10048,4,100,20,1,0,25,31,10000,50,10001,30,10002,0,10003,20,10004,0;
10048,5,100,20,1,0,0,10,10000,0,10001,50,10002,30,10003,0,10004,20;
10049,1,100,20,1,1,4,17,10000,0,10001,40,10002,20,10003,20,10004,20;
10049,2,100,20,1,1,25,31,10000,0,10001,20,10002,30,10003,0,10004,50;
10049,3,100,20,0,0,17,11,10000,50,10001,0,10002,30,10003,20,10004,0;
10049,4,100,20,0,0,28,14,10000,0,10001,30,10002,50,10003,0,10004,20;
10049,5,100,20,1,1,0,14,10000,40,10001,20,10002,0,10003,20,10004,20;
